#,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,Andy Isabella,WR,ARI,15,0,-,0,0.5,1.1,0,2.8,0,15.8,10.8,1.6,-,0,1.5,1.3,0,0,2.4,35.4
1,Byron Pringle,WR,KC,16,0,0,1.7,2.3,22.3,4.4,0,0,0,0,1.9,-,0,2.4,0,0,0,2.2,35
1,Duke Williams,WR,BUF,4,-,-,-,-,12.9,-,3.3,1.6,-,-,-,-,-,-,-,-,16.8,8.7,34.6
1,Dante Pettis,WR,SF,11,1.7,0.6,12,-,2.1,7.5,0,1.5,9.1,0,0,0,-,-,-,-,-,3.1,34.5
1,Laquon Treadwell,WR,MIN,14,0,-,-,0,0,2.5,0,1.1,8.8,2,0,-,12.8,6.2,0,0,0,2.4,33.4
1,J.J. Arcega-Whiteside,WR,PHI,16,0,1.4,2,0,0,0,0,0,0,-,3.9,6.3,8.5,4.9,0,5.9,0,2.1,32.9
1,Dontrelle Inman,WR,IND,7,1.5,3.8,3.3,12.6,-,-,-,-,-,-,-,-,-,-,4.5,2.8,1.6,4.3,30.1
1,Kalif Raymond,WR,TEN,8,-,-,-,-,-,BYE,-,0,3.9,6.2,-,1.9,11,2.1,1.2,3.2,-,3.7,29.5
1,Trevor Davis,WR,LV,14,3.8,0,-,13.4,6.2,-,4.6,2.4,0,0,0,0,-2,-,0,0,0,2,28.4
1,Richie James Jr.,WR,SF,16,10.9,1.7,2.2,-,0,0,5,0,0,0,6.7,0,0,-0.1,0,0,0,1.7,26.4
1,DeAndre Carter,WR,HOU,16,0.9,0,0,0,-2,0,0,5.6,1.8,-,0,0,0,0,0,6.4,12.5,1.6,25.2
1,Keelan Doss,WR,LV,8,-,0,0,2.4,3.1,-,8.4,-,-,-,-,-,2.1,5.6,2.7,-,-,3,24.3
1,Mack Hollins,WR,MIA,16,0,10,10.2,2.3,0,0,0,0,0,BYE,0,0,0,0,0,0,0,1.4,22.5
1,Devin Smith,WR,DAL,4,0,16.4,5.9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,5.6,22.3
1,Deon Cain,WR,PIT,13,5.5,0,2,0,1.7,-,0,-,0,-,-,4.5,1.5,3.2,0,3,0,1.6,21.4
1,Olamide Zaccheaus,WR,ATL,10,-,-,-,-,-,0,-,0,BYE,0,0,0,0,16.3,0,0,4.2,2.1,20.5
1,Christian Blake,WR,ATL,9,-,-,-,-,-,-,-,0,-,3.5,1.3,3.6,11.7,0,0,0,0,2.2,20.1
1,Brandon Zylstra,WR,CAR,8,-,-,-,-,0,0,-,0,0,-,-,-,-,1.7,0,1.3,15.6,2.3,18.6
1,Damion Willis,WR,CIN,10,6,1.6,0,1.8,7.8,0,0,-,-,-,0,0,0,-,-,-,-,1.7,17.2
1,Antonio Callaway,WR,CLE,5,0,-,-,-,0,4.2,-,3.1,9.6,-,-,-,-,-,-,-,-,3.4,16.9
1,Antonio Brown,WR,NE,1,-,16.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.1,16.1
1,Braxton Berrios,WR,NYJ,16,0,0,4.9,-,0,0,-0.9,0,0,0,0,7.9,1.5,0,0,0,2.1,1,15.5
1,Rashard Higgins,WR,CLE,10,6.6,-,-,-,-,-,-,1.2,0,7.7,0,0,0,0,0,0,-,1.6,15.5
1,Deonte Harty,WR,NO,14,0,0.3,4,1,0,0,0,3.7,-,0,-,-,0,3.1,1.1,1,1.3,1.1,15.5
1,Chris Hogan,WR,CAR,7,0,2.2,1.6,1.6,-,-,-,-,-,-,-,-,-,-,2.3,3.6,3.4,2.1,14.7
1,Marcell Ateman,WR,LV,12,0,-,-,-,0,-,4.6,-,4.4,0,0,0,0,0,0,0,5.6,1.2,14.6
1,J.J. Nelson,WR,LV,2,0,-,13.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.8,13.6
1,Riley Ridley,WR,CHI,5,-,-,-,-,-,-,-,-,-,-,-,-,0,1.5,3,0,8.4,2.6,12.9
1,T.J. Jones,WR,NYG,3,-,12.8,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,4.3,12.8
1,Robert Foster,WR,BUF,13,0,0,0,-,-,-,-,0,0,3,0,5.6,3.7,0,0,0,0,0.9,12.3
1,Trent Sherfield Sr.,WR,ARI,16,0,0,0,2.5,3.3,4.8,1.4,0,0,0,0,-,0,0,0,0,0,0.8,12
1,Jamal Agnew,WR,DET,13,-2,0,6,0,-,0.9,0,0,0,0,0,-,-,-,0,6,0.8,0.9,11.7
1,KhaDarel Hodge,WR,CLE,16,0,0,0,0,0,0,-,0,2,0,5.1,0,0,0,0,1.6,2.9,0.7,11.6
1,Andre Patton,WR,LAC,13,-,0,-,4.2,0,-,0,0,0,0,0,-,1.8,0,1.8,3.8,0,0.9,11.6
1,Ryan Switzer,WR,PIT,9,8.9,1,0,0,0,0.8,-,0,0,0,-,-,-,-,-,-,-,1.2,10.7
1,Tevin Jones,WR,PIT,5,-,-,-,-,-,-,-,-,-,-,4.4,1.9,3.8,0,0,-,-,2,10.1
1,Cedrick Wilson Jr.,WR,DAL,6,-,0,0,0,-,9.6,0,-,-,-,-,-,-,0,-,-,-,1.6,9.6
1,DeAndrew White,WR,CAR,10,-,-,-,-,-,-,-,1.8,0,0,0,0,0,0,0,2.2,5.1,0.9,9.1
1,Travis Benjamin,WR,LAC,5,3.2,0,2.5,-,2.3,1,-,-,-,-,-,-,-,-,-,-,-,1.8,9
1,Chris Lacy,WR,DET,7,0,0,-,-,-,-,-,-,-,-,-,-,0,0,5.8,0,3.2,1.3,9
1,Chad Beebe,WR,MIN,3,1.9,7.1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,9
1,Ventell Bryant,WR,DAL,12,-,-,-,-,0,0,0,-,0,0,0,0,8.5,0,0,0,0,0.7,8.5
